id,nombre,tipo,municipio,categoria,costo_estimado,tiempo_horas,nivel_afluencia,lat,lng,foto_url
1053,Arez,restaurante,San Cristobal de las Casas,gastronomia,145,1.3,260,16.738106,-92.639345,
1054,No name Quesadillas,restaurante,San Cristobal de las Casas,gastronomia,245,1.1,586,16.739197,-92.631114,
1055,Sarajevo,restaurante,San Cristobal de las Casas,gastronomia,248,1.3,1189,16.739169,-92.633229,
1056,Técongracia Tapioca bubble tea,restaurante,San Cristobal de las Casas,gastronomia,91,1.0,86,16.737698,-92.633256,
1057,YIK Café,restaurante,San Cristobal de las Casas,gastronomia,221,1.2,506,16.737507,-92.635372,
1058,Ki Muúl,restaurante,San Cristobal de las Casas,gastronomia,226,1.3,523,16.737656,-92.632228,
1059,Quesadillas El Turco,restaurante,Palenque,gastronomia,229,1.1,535,17.329191,-91.926225,
1060,Gloria’s Cafetería,restaurante,Tuxtla Gutierrez,gastronomia,134,1.3,227,16.75512,-93.122888,
1061,Boca del Rio,restaurante,Chiapa de Corzo,gastronomia,126,1.1,201,16.707387,-93.020264,
1062,Cocina economica « La Palma »,restaurante,San Juan Chamula,gastronomia,111,1.3,152,16.78326,-92.693416,
1063,Restaurante « El Cisne »,restaurante,Ocosingo,gastronomia,145,1.3,262,17.257416,-92.113993,
1064,Café de Sha,restaurante,San Cristobal de las Casas,gastronomia,139,1.5,240,16.73438,-92.637752,
1065,La lia,restaurante,San Cristobal de las Casas,gastronomia,247,1.3,593,16.738691,-92.639717,
1066,La pasadita,restaurante,Ocosingo,gastronomia,246,1.1,587,17.253686,-92.114148,
1067,La Isia,restaurante,Ocosingo,gastronomia,136,1.3,234,17.255241,-92.114373,
1068,Librearte,restaurante,San Cristobal de las Casas,gastronomia,236,1.1,554,16.738967,-92.634316,
1069,Taqueria La Flamita Mixe,restaurante,San Cristobal de las Casas,gastronomia,91,1.3,85,16.734312,-92.630703,
1070,tacos,restaurante,Comitan de Dominguez,gastronomia,180,1.3,375,16.235423,-92.134665,
1071,Yik,restaurante,San Cristobal de las Casas,gastronomia,245,1.5,586,16.73232,-92.637113,
1072,Pollo Loco,restaurante,San Juan Chamula,gastronomia,137,1.4,236,16.786048,-92.69069,
1073,La Parola,restaurante,San Cristobal de las Casas,gastronomia,141,1.1,248,16.734528,-92.638155,
1074,Comedor Victoria,restaurante,San Juan Chamula,gastronomia,209,1.0,468,16.786752,-92.690336,
1075,Imperial,restaurante,San Juan Chamula,gastronomia,139,1.0,243,16.788507,-92.689763,
1076,Taqueria El Nopal,restaurante,San Juan Chamula,gastronomia,102,1.4,123,16.784725,-92.69208,
1077,La Terraza,restaurante,San Juan Chamula,gastronomia,122,1.3,186,16.788125,-92.688731,
1078,Taqueria del Asador,restaurante,San Juan Chamula,gastronomia,158,1.3,303,16.788253,-92.690643,
1079,Delicioso café,restaurante,San Juan Chamula,gastronomia,182,1.4,380,16.785805,-92.691124,
1080,Cosina Lagunita,restaurante,San Juan Chamula,gastronomia,244,1.3,581,16.786945,-92.690528,
1081,Café Vinajel,restaurante,San Juan Chamula,gastronomia,243,1.4,579,16.784384,-92.691941,
1082,Pan de vida,restaurante,San Cristobal de las Casas,gastronomia,202,1.4,446,16.747677,-92.637877,
1083,Taqueria del Sur,restaurante,San Cristobal de las Casas,gastronomia,100,1.2,116,16.726589,-92.637009,
1084,Café DeChiapas,restaurante,Tuxtla Gutierrez,gastronomia,151,1.5,679,16.754223,-93.129652,
1085,Na Chan Kan,restaurante,Palenque,gastronomia,235,1.4,553,17.509504,-91.980384,
1086,Bisquet Obregon,restaurante,Tuxtla Gutierrez,gastronomia,206,1.1,457,16.756703,-93.161771,
1087,Pepes Pizza,restaurante,Tuxtla Gutierrez,gastronomia,84,1.2,65,16.751023,-93.101491,
1088,El Merendero,restaurante,San Cristobal de las Casas,gastronomia,167,1.0,334,16.729683,-92.661204,
1089,Vips,restaurante,Tuxtla Gutierrez,gastronomia,226,1.1,522,16.755154,-93.151027,
1090,Forasteros,restaurante,Motozintla,gastronomia,155,1.1,293,15.372022,-92.23273,
1091,Cocina Económica San Marcos,restaurante,Tuxtla Gutierrez,gastronomia,156,1.3,296,16.753151,-93.114899,
1092,Latino’s social club,restaurante,San Cristobal de las Casas,gastronomia,166,1.0,329,16.736739,-92.635565,
1093,La Casa de las Lolas,restaurante,San Cristobal de las Casas,gastronomia,171,1.1,783,16.73363,-92.635644,
1094,Las Lolas,restaurante,San Cristobal de las Casas,gastronomia,139,1.2,243,16.733656,-92.635655,
1095,La Tertulia,restaurante,Tapachula,gastronomia,129,1.3,210,14.929412,-92.25651,
1096,TOKTOKWOK,restaurante,San Cristobal de las Casas,gastronomia,120,1.0,514,16.740103,-92.634333,
1097,Kuxul Restaurante,restaurante,Zinacantlan,gastronomia,247,1.3,591,16.722825,-92.693513,
1098,Sendas,restaurante,San Cristobal de las Casas,gastronomia,159,1.3,720,16.738463,-92.632275,
1099,La Enredadera Biblioteca Café,restaurante,San Cristobal de las Casas,gastronomia,109,1.1,145,16.738394,-92.641388,
1100,Maya Vinic,restaurante,San Cristobal de las Casas,gastronomia,87,1.1,75,16.734372,-92.638287,
1101,Pizzaria Rivabella,restaurante,San Cristobal de las Casas,gastronomia,111,1.2,152,16.737172,-92.635682,
1102,La Esquina del Chaparro,restaurante,San Cristobal de las Casas,gastronomia,173,1.3,352,16.738412,-92.642887,
1103,Café Mooa,restaurante,San Cristobal de las Casas,gastronomia,89,1.4,81,16.738192,-92.628454,
1104,Pensión Mi Ranchito,restaurante,Tapachula,gastronomia,163,1.2,319,14.699765,-92.156201,
1105,Comedor Mary Hidalgo,restaurante,Tapachula,gastronomia,189,1.3,402,14.700937,-92.156044,
1106,Comedor Daly,restaurante,Tapachula,gastronomia,224,1.4,516,14.717134,-92.161116,
1107,OXXO,restaurante,Tapachula,gastronomia,106,1.1,134,14.696275,-92.15529,
1108,Billares BOGA,restaurante,Tapachula,gastronomia,139,1.0,241,14.963174,-92.1495,
1109,La Morena,restaurante,Tapachula,gastronomia,176,1.4,362,14.961958,-92.149897,
1110,La Casona de mis Viejos,restaurante,Tapachula,gastronomia,144,1.4,258,14.937847,-92.160833,
1111,Paradise Pub,restaurante,Tapachula,gastronomia,146,1.3,266,14.915964,-92.190589,
1112,Barbacoa Los Laureles,restaurante,Tapachula,gastronomia,140,1.5,245,14.913189,-92.195091,
1113,Caldos De Gallina,restaurante,Tapachula,gastronomia,150,1.3,277,14.911537,-92.198914,
1114,Veros,restaurante,Tapachula,gastronomia,154,1.2,291,14.907557,-92.205304,
1115,Panfilo'S,restaurante,Tapachula,gastronomia,105,1.3,131,14.895443,-92.225212,
1116,Alberca Alejandría,restaurante,Tapachula,gastronomia,146,1.4,266,14.855201,-92.268115,
1117,Comedor Luci,restaurante,Tapachula,gastronomia,101,1.3,120,14.859507,-92.280901,
1118,La Palapa de mi Mamá,restaurante,Tapachula,gastronomia,183,1.2,383,14.872766,-92.289988,
1119,Don Meme,restaurante,Tapachula,gastronomia,128,1.1,208,14.897618,-92.242647,
1120,Rincon Don Fernando,restaurante,Tapachula,gastronomia,91,1.4,88,14.898133,-92.244038,
1121,Café Ajau,restaurante,Palenque,gastronomia,160,1.4,309,17.508775,-91.980583,
1122,"Cucina Economica ""Moriah""",restaurante,Palenque,gastronomia,185,1.0,391,17.508773,-91.980518,
1123,Coffee Home,restaurante,Palenque,gastronomia,128,1.3,206,17.508883,-91.980165,
1124,Junior's Pizza,restaurante,Palenque,gastronomia,117,1.2,498,17.509279,-91.979651,
1125,Loui Baarí,restaurante,San Cristobal de las Casas,gastronomia,208,1.0,466,16.736619,-92.637786,
1126,Café Poetas Vivos,restaurante,San Cristobal de las Casas,gastronomia,220,1.4,504,16.72795,-92.658517,
1127,Estilo Jalisco,restaurante,San Cristobal de las Casas,gastronomia,165,1.2,327,16.745901,-92.636898,
1128,"Taqueria ""Florecia""",restaurante,San Cristobal de las Casas,gastronomia,175,1.0,359,16.753358,-92.656027,
1129,Espacio Taxcalate,restaurante,San Cristobal de las Casas,gastronomia,164,1.1,324,16.740289,-92.632947,
1130,La Milpa,restaurante,San Cristobal de las Casas,gastronomia,239,1.4,566,16.740479,-92.632953,
1131,El Paisano,restaurante,Ocosingo,gastronomia,112,1.4,155,17.006874,-92.118608,
1132,De Antojito Chiapaneco,restaurante,Tuxtla Gutierrez,gastronomia,213,1.1,481,16.764307,-93.117061,
1133,Pura Vida,restaurante,Tuxtla Gutierrez,gastronomia,232,1.2,1108,16.754196,-93.112571,
1134,Yacan-Ha,restaurante,Ocosingo,gastronomia,177,1.4,365,17.256267,-92.114446,
1135,Las Pinchachas,restaurante,San Cristobal de las Casas,gastronomia,97,1.1,106,16.736206,-92.638763,
1136,Taqueria El Chicote,restaurante,Tonala,gastronomia,146,1.1,265,16.093616,-93.758101,
1137,Jardín la Reserva,restaurante,San Cristobal de las Casas,gastronomia,139,1.2,242,16.737749,-92.632215,
1138,Kakaw - Museo del Cacao y Chocolatería,restaurante,San Cristobal de las Casas,gastronomia,186,1.5,393,16.740894,-92.632395,
1139,Yemayá Cocina de Mar,restaurante,Tuxtla Gutierrez,gastronomia,209,1.2,468,16.769323,-93.097806,
1140,Parador Turístico Juquila,restaurante,Amatenango del Valle,gastronomia,196,1.1,918,16.565372,-92.493823,
1141,Pozoleria Guerrerense,restaurante,San Cristobal de las Casas,gastronomia,143,1.5,256,16.732684,-92.634863,
1142,Comedor Mi Pueblito,restaurante,Zinacantlan,gastronomia,104,1.1,128,16.760946,-92.723493,
1143,Restaurante Don Venancio,restaurante,Huixtla,gastronomia,202,1.0,947,15.139193,-92.468546,
1144,Chivos Restaurante,restaurante,Palenque,gastronomia,188,1.5,402,17.509631,-91.987025,
1145,El Rincón del Buen Sazón,restaurante,Mapastepec,gastronomia,244,1.0,581,15.436066,-92.902013,
1146,Cocina económica Angelita 2,restaurante,Cintalapa,gastronomia,212,1.0,477,16.699708,-93.72267,
1147,Cocina económica Angelita,restaurante,Cintalapa,gastronomia,127,1.1,203,16.699735,-93.72205,
1148,Gouyan (comida china),restaurante,Chiapa de Corzo,gastronomia,99,1.4,112,16.651874,-93.0129,
1149,Girasoles,restaurante,Chiapa de Corzo,gastronomia,86,1.2,72,16.661849,-93.015503,
1150,Flor de café,restaurante,San Cristobal de las Casas,gastronomia,210,1.3,988,16.735964,-92.637304,
1151,El Nuevo Amanecer,restaurante,San Cristobal de las Casas,gastronomia,177,1.5,366,16.733343,-92.632871,
1152,Restaurante Agapandos,restaurante,Tapachula,gastronomia,91,1.4,86,14.872054,-92.288081,
1153,Café Azte-k,restaurante,San Cristobal de las Casas,gastronomia,205,1.1,457,16.741818,-92.633336,
1154,Pulquería Mayahuel,restaurante,San Cristobal de las Casas,gastronomia,115,1.3,166,16.741816,-92.633373,
1155,Cocina Chilanga,restaurante,San Cristobal de las Casas,gastronomia,160,1.4,309,16.741817,-92.63341,
1156,Taquería El Mariachi,restaurante,San Cristobal de las Casas,gastronomia,211,1.3,474,16.742837,-92.633713,
1157,Inina Cafetería,restaurante,San Cristobal de las Casas,gastronomia,216,1.3,1021,16.738234,-92.634546,
1158,Elotes y Esquites Hijos del Maíz,restaurante,San Cristobal de las Casas,gastronomia,150,1.1,671,16.736297,-92.642695,
1159,Pizzeria Fainá,restaurante,San Cristobal de las Casas,gastronomia,176,1.4,811,16.737874,-92.632809,
1160,Tacos Chapultepec,restaurante,San Cristobal de las Casas,gastronomia,220,1.2,503,16.741349,-92.63333,
1161,Restaurante bar Mi Changarro,restaurante,San Cristobal de las Casas,gastronomia,171,1.3,347,16.7424,-92.635882,
1162,Svix Smuk,restaurante,San Cristobal de las Casas,gastronomia,216,1.5,1021,16.740433,-92.63344,
1163,Kulantu,restaurante,San Cristobal de las Casas,gastronomia,156,1.3,706,16.74034,-92.63346,
1164,Rosticeria la casa de los abuelos,restaurante,Chiapa de Corzo,gastronomia,205,1.3,455,16.708862,-93.016112,
1165,La Casa del Tamal,restaurante,San Cristobal de las Casas,gastronomia,249,1.0,597,16.737612,-92.632497,
1166,Restaurante las Flores,restaurante,Zinacantlan,gastronomia,130,1.5,567,16.725583,-92.694531,
1167,Sultan-i Yegag,restaurante,San Cristobal de las Casas,gastronomia,135,1.1,591,16.742121,-92.642337,
1168,Coyatoc,restaurante,Tuxtla Gutierrez,gastronomia,110,1.4,149,16.755011,-93.122896,
1169,Comedor San Juli,restaurante,Arriaga,gastronomia,194,1.1,420,16.200025,-93.849792,
1170,Birria Gabriel,restaurante,Pijijiapan,gastronomia,92,1.3,89,15.689149,-93.20493,
1171,Cafetería Morena Mia,restaurante,Mapastepec,gastronomia,83,1.0,59,15.441776,-92.891121,
1172,Casa Rosa,restaurante,Huixtla,gastronomia,90,1.0,83,15.135014,-92.464835,
1173,Kalamarin,restaurante,Huixtla,gastronomia,204,1.3,451,15.139407,-92.458529,
1174,Cócteles y Mariscos la Pasadita,restaurante,Huehuetan,gastronomia,86,1.5,69,15.011392,-92.402208,
1175,Restaurant Lauri,restaurante,Huehuetan,gastronomia,229,1.3,532,15.011253,-92.401833,
1176,"Pollos Asados A La Leña ""El Crucero""",restaurante,Huehuetan,gastronomia,143,1.4,256,15.010715,-92.40174,
1177,La Casa del Café,restaurante,Huehuetan,gastronomia,129,1.5,209,15.01187,-92.407072,
1178,Restaurant Familiar Providencia,restaurante,Tapachula,gastronomia,194,1.4,421,14.841828,-92.314953,
1179,Korean Dogs,restaurante,Tapachula,gastronomia,85,1.5,67,14.892262,-92.274132,
1180,Maya Cafe,restaurante,Tapachula,gastronomia,198,1.1,432,14.890397,-92.277755,
1181,Sensei Sushi Bar,restaurante,Tapachula,gastronomia,233,1.2,547,14.874391,-92.285603,
1182,Palapa Los Pinos,restaurante,Tapachula,gastronomia,175,1.0,357,14.663204,-92.368223,
1183,Cafetería Izamal,restaurante,San Cristobal de las Casas,gastronomia,179,1.0,370,16.734516,-92.639814,
1184,Maya Pakal,restaurante,San Cristobal de las Casas,gastronomia,145,1.4,262,16.736819,-92.636435,
1185,Astro Café Bistro,restaurante,San Cristobal de las Casas,gastronomia,208,1.4,464,16.740376,-92.635543,
1186,Non Lo So,restaurante,San Cristobal de las Casas,gastronomia,202,1.2,444,16.736555,-92.63956,
1187,Histórico Café tostador,restaurante,San Cristobal de las Casas,gastronomia,128,1.3,206,16.736556,-92.638087,
1188,"Taquería ""El fogoncito""",restaurante,San Cristobal de las Casas,gastronomia,163,1.1,320,16.736893,-92.630574,
1189,Tacos Torres,restaurante,Ocosingo,gastronomia,192,1.2,414,16.909523,-92.099901,
1190,Restaurante & Cafetería Espresso,restaurante,Ocosingo,gastronomia,174,1.4,354,16.908058,-92.096381,
1191,El Jarocho Restaurant,restaurante,Ocosingo,gastronomia,81,1.3,53,16.910845,-92.100399,
1192,Cocina con amor,restaurante,Ocosingo,gastronomia,172,1.4,348,16.908136,-92.082406,
1193,Pozolazo Teterrico,restaurante,Ocosingo,gastronomia,105,1.5,131,16.907669,-92.094986,
1194,La Piñata Pastelería y Cafetería,restaurante,Tuxtla Gutierrez,gastronomia,147,1.5,655,16.764184,-93.122763,
1195,Chistorra Grill Taqueria,restaurante,San Cristobal de las Casas,gastronomia,160,1.0,310,16.735991,-92.638946,
1196,"Pizzería ""Claveles""",restaurante,Palenque,gastronomia,204,1.2,454,17.507948,-91.980829,
1197,La Tlacoyeria Cocina (Tlacoyos),restaurante,San Cristobal de las Casas,gastronomia,153,1.5,288,16.741244,-92.634039,
1198,"Taqueria ""Maria Lupita""",restaurante,San Cristobal de las Casas,gastronomia,210,1.4,472,16.733574,-92.635654,
1199,Xnich,restaurante,San Cristobal de las Casas,gastronomia,99,1.2,113,16.736942,-92.634891,
1200,"Taqueria ""El Coletito""",restaurante,Palenque,gastronomia,84,1.3,65,17.504885,-91.983674,
1201,Coffe Home 1,restaurante,Palenque,gastronomia,144,1.0,258,17.50947,-91.98037,
1202,Los Columpios,restaurante,San Cristobal de las Casas,gastronomia,84,1.3,65,16.735001,-92.635624,
1203,Cafetería Tumbala,restaurante,Palenque,gastronomia,167,1.2,334,17.504914,-91.982791,
1204,Coffe Home,restaurante,Palenque,gastronomia,131,1.1,215,17.509504,-91.980429,
1205,Tropi Tacos,restaurante,Palenque,gastronomia,99,1.3,113,17.508283,-91.980709,
1206,Hierba Santa,restaurante,Tuxtla Gutierrez,gastronomia,229,1.5,1093,16.757643,-93.119026,
1207,Ruta Café,restaurante,Tuxtla Gutierrez,gastronomia,196,1.2,425,16.761558,-93.138766,
1208,Antojitos Chonita,restaurante,San Cristobal de las Casas,gastronomia,169,1.0,340,16.734029,-92.636846,
1209,Fanny Cafetería,restaurante,San Cristobal de las Casas,gastronomia,83,1.4,62,16.737852,-92.627384,
1210,Casa de Willy,restaurante,San Cristobal de las Casas,gastronomia,233,1.5,546,16.737678,-92.630809,
1211,Inina Café,restaurante,San Cristobal de las Casas,gastronomia,220,1.1,1043,16.739593,-92.63497,
1212,Cardemomo,restaurante,San Cristobal de las Casas,gastronomia,144,1.1,641,16.737511,-92.633672,
1213,Los Arcos,restaurante,Zinacantlan,gastronomia,106,1.2,438,16.761261,-92.723872,
1214,El Colibri Café and Bar,restaurante,San Cristobal de las Casas,gastronomia,131,1.4,570,16.733181,-92.634714,
1215,Borrego Chino,restaurante,Salto de Agua,gastronomia,152,1.0,284,17.695959,-92.291765,
1216,Los Tibios,restaurante,Yajalon,gastronomia,150,1.2,277,17.160786,-92.333772,
1217,Yax Lum,restaurante,Tenosique,gastronomia,127,1.1,202,17.175525,-91.48409,
1218,"Taquería ""Las Gemelitas""",restaurante,Tuxtla Gutierrez,gastronomia,82,1.2,58,16.756045,-93.162835,
1219,Restaurant El Chiflon,restaurante,Tzimol,gastronomia,223,1.2,515,16.190423,-92.273764,
1220,Super 24 hrs.,restaurante,Palenque,gastronomia,118,1.2,174,17.714029,-92.013018,
1221,Bambú,restaurante,Pueblo Nuevo Solistahaucan,gastronomia,243,1.2,578,17.0924,-93.211728,
1222,Mazari II,restaurante,Tapachula,gastronomia,169,1.3,775,14.672201,-92.155917,
1223,San Cristóbal de las Casas;Kiosco Central,restaurante,San Cristobal de las Casas,gastronomia,190,1.4,408,16.73701,-92.637573,
1224,Restaurant La toluqueña,restaurante,Palenque,gastronomia,190,1.1,409,17.727046,-92.015141,
1225,Restaurant Palapa el poblanito,restaurante,Tapachula,gastronomia,241,1.2,573,14.799692,-92.355344,
1226,Cafetería Contaduría UNACH,restaurante,Tuxtla Gutierrez,gastronomia,105,1.0,131,16.753533,-93.153217,
1227,Sima of the Parrots,restaurante,Ocozocoautla,gastronomia,248,1.4,1193,16.806993,-93.474857,
1228,La Mansion,restaurante,Tuxtla Gutierrez,gastronomia,120,1.5,182,16.754175,-93.142437,
1229,Cocina el Mana,restaurante,Tuxtla Gutierrez,gastronomia,108,1.5,143,16.77845,-93.179159,
1230,La Floresta,restaurante,Palenque,gastronomia,151,1.0,280,17.498359,-92.017004,
1231,La Candones,restaurante,Tenosique,gastronomia,159,1.4,307,16.768261,-91.125771,
1232,Cascada Wejlib ja,restaurante,Palenque,gastronomia,113,1.0,157,17.375573,-91.798017,
1233,Misol-Ha,restaurante,Palenque,gastronomia,91,1.2,88,17.391245,-91.998705,
1234,Cafeteria Ingenieria UNACH,restaurante,Tuxtla Gutierrez,gastronomia,177,1.2,365,16.755405,-93.155021,
1235,Marisqueria San Sebastian,restaurante,Tuxtla Gutierrez,gastronomia,89,1.2,80,16.745254,-93.13311,
1236,"Taquería ""Tacos Ciro""",restaurante,Tuxtla Gutierrez,gastronomia,97,1.2,107,16.755036,-93.162725,
1237,Pozol y empanadas,restaurante,Tuxtla Gutierrez,gastronomia,116,1.5,168,16.711426,-93.118866,
1238,El Toque Coleto,restaurante,San Cristobal de las Casas,gastronomia,234,1.2,551,16.739515,-92.638815,
1239,El Fogón de Jovel,restaurante,San Cristobal de las Casas,gastronomia,84,1.0,63,16.73812,-92.638672,
1240,Ts'unun,restaurante,San Cristobal de las Casas,gastronomia,194,1.3,420,16.738046,-92.638876,
1241,Comedores,restaurante,La Independencia,gastronomia,151,1.2,281,16.118648,-91.727107,
1242,"Bar ""La Patrona""",restaurante,Tuxtla Gutierrez,gastronomia,130,1.1,214,16.75402,-93.163248,
1243,Restaurant las Golondrinas,restaurante,Las Margaritas,gastronomia,109,1.0,146,16.197979,-91.329319,
1244,Restaurante Velo de Novia,restaurante,Tzimol,gastronomia,128,1.5,207,16.191749,-92.27387,
1245,Pollos Fritos Cacahoatán,restaurante,Tapachula,gastronomia,128,1.5,206,14.99463,-92.166449,
1246,Global Lounge Tapachula,restaurante,Tapachula,gastronomia,168,1.0,770,14.790223,-92.369687,
1247,La casa de Adobe,restaurante,Ocozocoautla,gastronomia,235,1.2,1120,16.759756,-93.371521,
1248,Barbacoa,restaurante,Tuxtla Gutierrez,gastronomia,118,1.5,175,16.755141,-93.124932,
1249,El Rancho,restaurante,Tapachula,gastronomia,200,1.1,936,14.859045,-92.296356,
1250,Restaurant Victoria,restaurante,Ostuacan,gastronomia,159,1.3,718,17.414944,-93.337855,
1251,LOS 2 AGUACHILES,restaurante,Huehuetan,gastronomia,112,1.3,155,15.020047,-92.386162,
1252,Antojitos Fany,restaurante,San Juan Chamula,gastronomia,172,1.3,349,16.882423,-92.629954,
1253,La Guerita,restaurante,Escuintla,gastronomia,122,1.1,524,15.349021,-92.543364,
1254,Iglesia de San Juan Bautista de Chamula,destino,Chamula,cultura,30,2.0,8420,16.787710,-92.686340,
1255,Mercado de Artesanias Chamula,destino,Chamula,cultura,0,1.5,3200,16.788500,-92.686100,
1256,Tejido Tradicional Tzotzil,destino,Chamula,cultura,50,1.5,1100,16.788000,-92.686000,
1257,Santuario del Senor de Tila,destino,Tila,cultura,0,3.0,12000,17.296800,-92.410600,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Tila_church.jpg/960px-Tila_church.jpg
1258,Rio Tila,destino,Tila,naturaleza,0,2.0,980,17.298000,-92.415000,
1259,Mercado Artesanal de Tila,destino,Tila,cultura,0,1.0,760,17.297000,-92.411000,
1260,Volcan Tacana,destino,Union Juarez,naturaleza,200,8.0,3800,15.131000,-92.108000,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Tacana_volcano_from_Guatemala_2.jpg/960px-Tacana_volcano_from_Guatemala_2.jpg
1261,Finca Hamburgo,destino,Union Juarez,cultura,120,3.0,2100,15.050000,-92.080000,
1262,Cascada Muxbal,destino,Union Juarez,naturaleza,60,2.5,1400,15.045000,-92.085000,
1263,Cafe de Altura Union Juarez,destino,Union Juarez,cultura,80,1.5,900,15.047000,-92.083000,
1264,Parque Nacional Volcan Tacana,destino,Cacahoatan,naturaleza,50,6.0,2600,15.100000,-92.110000,
1265,Finca Irlanda cafe organico,destino,Cacahoatan,cultura,150,2.5,1800,15.000000,-92.167000,
1266,Plantaciones de Cafe Soconusco,destino,Cacahoatan,naturaleza,80,2.0,1200,14.984000,-92.159000,
1267,Centro Ecoturistico Larrainzar,destino,Larrainzar,cultura,40,2.0,820,16.891000,-92.801000,
1268,Comunidad Tzotzil San Andres,destino,Larrainzar,cultura,30,2.5,1500,16.892000,-92.802000,
1269,Tejido Ceremonial Tzotzil,destino,Larrainzar,cultura,50,1.5,680,16.891000,-92.800000,
1270,Zona Arqueologica Chinkultic,destino,La Trinitaria,cultura,85,2.5,3200,16.104800,-91.987300,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Chinkultic_Ballcourt.jpg/960px-Chinkultic_Ballcourt.jpg
1271,Lagunas de Montebello,destino,La Trinitaria,naturaleza,50,4.0,18500,16.107000,-91.693000,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Lagunas_de_Montebello.jpg/960px-Lagunas_de_Montebello.jpg
1272,Lago Pojoj,destino,La Trinitaria,naturaleza,30,2.0,2400,16.108000,-91.680000,
1273,Rio Lacandon,destino,Marques de Comillas,naturaleza,0,3.0,1600,16.266000,-90.839000,
1274,Reserva Montes Azules,destino,Marques de Comillas,naturaleza,100,4.0,2800,16.200000,-90.900000,
1275,Rio Lacantun Ecoturismo,destino,Marques de Comillas,naturaleza,80,3.5,1400,16.250000,-90.850000,
1276,Presa Nezahualcoyotl Malpaso,destino,Tecpatan,naturaleza,0,2.0,1900,17.155000,-93.621000,
1277,Templo de Santo Domingo Colonial,destino,Tecpatan,cultura,0,1.5,2600,17.138000,-93.327000,
1278,Canon del Rio La Venta,destino,Tecpatan,naturaleza,120,5.0,3200,17.100000,-93.400000,
1279,Zona Arqueologica Tonina,destino,Ocosingo,cultura,95,3.0,8900,17.075900,-92.009400,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Toninasoccer.jpg/960px-Toninasoccer.jpg
1280,Laguna Miramar,destino,Ocosingo,naturaleza,350,4.0,4200,16.194000,-91.423000,
1281,Cascada Roberto Barrios,destino,Ocosingo,naturaleza,80,3.0,2700,17.415000,-92.100000,
1282,Pueblo Zoque de Copainala,destino,Copainala,cultura,0,2.0,1200,17.081000,-93.200000,
1283,Iglesia de Santiago Apostol,destino,Copainala,cultura,0,1.0,980,17.081000,-93.200000,
1284,Artesanias Zoques Copainala,destino,Copainala,cultura,40,1.5,650,17.080000,-93.199000,
1285,Templo del Senor del Pozo,destino,Chilon,cultura,0,1.5,1800,17.080000,-92.410000,
1286,Cascada Agua Escondida,destino,Chilon,naturaleza,60,2.5,1400,17.050000,-92.390000,
1287,Comunidad Tzeltal San Sebastian,destino,Chilon,cultura,50,2.0,980,17.080000,-92.410000,
1288,Parque Nacional Canon del Sumidero acceso,destino,Chicoasen,naturaleza,180,3.5,22000,16.851000,-93.076000,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Canon_del_Sumidero_crocodile.jpg/960px-Canon_del_Sumidero_crocodile.jpg
1289,Presa Manuel Moreno Torres,destino,Chicoasen,naturaleza,0,1.5,1800,16.920000,-93.076000,
1290,Mirador Presa Chicoasen,destino,Chicoasen,fotografia,0,1.0,900,16.920000,-93.080000,
1291,Bosque Niebla El Bosque,destino,El Bosque,naturaleza,60,3.0,1600,17.083000,-93.041000,
1292,Cascada La Golondrina,destino,El Bosque,naturaleza,40,2.5,820,17.080000,-93.040000,
1293,Sendero Ecoturistico Sierra Norte,destino,El Bosque,naturaleza,50,3.5,740,17.085000,-93.042000,
1294,Yaxchilan Zona Arqueologica,destino,Ocosingo,cultura,95,4.0,7800,16.899000,-90.965000,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Yaxchilan_stela.jpg/960px-Yaxchilan_stela.jpg
1295,Laguna Miramar Selva Lacandona,destino,Ocosingo,naturaleza,200,5.0,4100,16.700000,-91.500000,
1296,Comunidad Lacandona Naha,destino,Ocosingo,cultura,150,3.0,1200,16.990000,-91.560000,
1297,Cataratas de San Juan Cancuc,destino,San Juan Cancuc,naturaleza,50,2.5,680,16.946000,-92.436000,
1298,Comunidad Tzeltal Cancuc,destino,San Juan Cancuc,cultura,40,2.0,540,16.946000,-92.436000,
1299,Artesanias Textiles Cancuc,destino,San Juan Cancuc,cultura,60,1.5,420,16.945000,-92.435000,
1300,Cerro Tzontehuitz,destino,Tenejapa,naturaleza,0,4.0,1800,16.957000,-92.499000,
1301,Mercado Tradicional Tzeltal Tenejapa,destino,Tenejapa,cultura,0,1.5,2400,16.920000,-92.500000,
1302,Cascada Yaxanal,destino,Oxchuc,naturaleza,60,2.5,950,16.781000,-92.331000,
1303,Comunidad Tzeltal Oxchuc,destino,Oxchuc,cultura,30,2.0,780,16.781000,-92.331000,
1304,Artesanias Tzeltal Oxchuc,destino,Oxchuc,cultura,40,1.5,580,16.780000,-92.330000,
